x,y,z,Bx,By,Bz,Bp,faceid
-28.987, -3.5349999999999717, 32.9,-40.90563653,41.608963,-31.35628808,58.34875236,1
-28.987, -2.827999999999971, 32.9,-35.51588407,46.44738364,-29.92828802,58.46997066,1
-28.987, -2.1209999999999702, 32.9,-30.45471656,50.6494017,-26.68216453,59.10035239,1
-28.987, -1.4139999999999695, 32.9,-26.11818201,53.86075028,-21.84077963,59.85933388,1
-28.987, -0.7069999999999688, 32.9,-22.84616481,55.74629265,-15.93586027,60.24613175,1
-28.987, 3.197442310920451e-14, 32.9,-20.80942988,56.20959627,-9.817291779,59.93789356,1
-28.987, 0.7070000000000327, 32.9,-19.95483609,55.53109557,-4.33002404,59.00761018,1
-28.987, 1.4140000000000335, 32.9,-20.05935593,54.23191311,-0.027266684,57.82281695,1
-28.987, 2.121000000000034, 32.9,-20.85114304,52.90012143,2.964123022,56.86117317,1
-28.987, 2.828000000000035, 32.9,-22.09950492,51.92490282,4.914937093,56.43211542,1
-28.987, 3.5350000000000357, 32.9,-23.63285211,51.38146808,6.178986084,56.55587468,1
-28.987, 4.242000000000036, 32.9,-25.31933091,51.21147954,7.020030886,57.12866316,1
-28.987, 4.949000000000037, 32.9,-27.04255611,51.27915063,7.642752542,57.97284821,1
-28.987, 5.656000000000038, 32.9,-28.68430015,51.40508674,8.123868461,58.86656112,1
-28.987, 6.363000000000039, 32.9,-30.11710458,51.48199681,8.462030475,59.64424519,1
-28.987, 7.070000000000039, 32.9,-31.20147784,51.42581333,8.650046629,60.15103071,1
-28.987, 7.77700000000004, 32.9,-31.80642798,51.20752781,8.611803907,60.28150434,1
-28.987, 8.48400000000004, 32.9,-31.84578703,50.92326703,8.298674916,60.06107955,1
-28.987, 9.191000000000042, 32.9,-31.30008783,50.6991405,7.758524264,59.58270173,1
-28.987, 9.898000000000042, 32.9,-30.28159929,50.68811921,7.084112801,59.04456524,1
-28.987, 10.605000000000043, 32.9,-29.00384042,50.96878758,6.489205263,58.64332926,1
-28.987, 11.312000000000044, 32.9,-27.61624137,51.58131482,6.283367976,58.50887818,1
-28.987, 12.019000000000045, 32.9,-26.61519936,52.72451131,6.817449911,59.06134887,1
-28.987, 12.726000000000045, 32.9,-26.66526012,53.79806631,8.615771042,60.04388425,1
-28.987, 13.433000000000046, 32.9,-26.6432745,54.64229765,12.39963564,60.79181498,1
-28.279999999999998, -14.846999999999984, 32.9,-68.87125431,-15.16621517,72.30519718,70.5213709,1
-28.279999999999998, -14.139999999999983, 32.9,-69.04720771,-11.87814046,57.35562309,70.06145241,1
-28.279999999999998, -13.432999999999982, 32.9,-69.49039436,-10.16910282,45.20815499,70.23051731,1
-28.279999999999998, -12.725999999999981, 32.9,-69.81233425,-8.193008414,34.67674283,70.29144614,1
-28.279999999999998, -12.01899999999998, 32.9,-70.19819372,-5.95522969,25.09446901,70.45034536,1
-28.279999999999998, -11.31199999999998, 32.9,-70.27036388,-3.453568306,16.16181907,70.35517873,1
-28.279999999999998, -10.604999999999979, 32.9,-69.85851617,-0.548124382,7.765269751,69.86066649,1
-28.279999999999998, -9.897999999999978, 32.9,-68.91391021,2.798948252,-0.153109559,68.97072663,1
