x,y,z,Bx,By,Bz,Bp,faceid
30.200370756726986,11.734462329234745,-32.522,82.91890967363713,21.28858950753289,100.17132282631826,100.68806132032907,2
29.9374038115251,12.389990033316499,-32.522,86.72378476660751,28.399257740885048,102.22389835470187,102.45805971169011,2
29.660209977981417,13.03962975172422,-32.522,93.41651924234068,24.724387306788458,104.99400719132501,106.05479318357825,2
29.368920984476382,13.683072761904864,-32.522,87.55655836655139,22.235678627506445,108.624333942916,109.91904569811973,2
29.063675257708976,14.320013286112378,-32.522,87.89315035495747,28.325631346144576,113.17311659032526,113.96810210820419,2
28.744617856913425,14.950148636719765,-32.522,91.23595382947131,23.413233216946253,118.33803187280108,120.24441758275431,2
28.41190040492397,15.57317936006264,-32.522,81.26300703578706,19.961112274305492,123.99249864823139,125.85217011707108,2
28.06568101612049,16.188809378745983,-32.522,77.42628559771643,27.6947002892083,129.93036241989267,130.7588931781467,2
27.706124221289194,16.79674613234635,-32.522,79.89993402361347,25.975567843669126,135.44991719025876,136.80523262897208,2
27.333400889434124,17.396700716442812,-32.522,69.5891335846896,23.8566427713738,139.90254516706648,140.96063090456346,2
26.94768814657655,17.98838801991044,-32.522,64.37220499181464,36.988305923646976,142.95189624988387,143.03845363516396,2
26.54916929158098,18.571526860411165,-32.522,72.95451648532837,43.44303841098349,144.4578387396097,144.59164876646176,2
26.13803370904762,19.14584011801755,-32.522,72.07214150058707,40.69512325351832,144.793454479113,145.12195663256108,2
25.71447677931281,19.711054866906082,-32.522,67.12565246477416,51.29969736060167,144.77043861077578,144.7704905310578,2
25.278699785600175,20.266902505057292,-32.522,77.39400916200323,61.89919611071656,144.94527934173652,144.94532693350703,2
24.83090981836653,20.81311888190112,-32.522,85.36044963390891,56.26466624392421,145.50101172509358,145.97173794049826,2
24.371319676888135,21.349444423846844,-32.522,77.20607446337542,55.22206938004442,146.69873411725428,146.9954803418071,2
23.90014776813399,21.875624257637995,-32.522,77.14930644352879,67.06028703046528,148.79536588063706,148.81845810391434,2
23.417618002974177,22.39140833147347,-32.522,88.68063499182364,67.81231407288914,151.7330483404752,152.22868305898297,2
22.923959689772705,22.896551533837492,-32.522,87.2851663767999,54.87278785470252,155.37170395199428,157.04424476487554,2
22.41940742541529,23.390813809981765,-32.522,72.63876373938625,55.48416978493765,159.73649707305697,160.35303824263127,2
21.904200983823984,23.873960276004574,-32.522,71.36123095951612,66.41436357528059,164.73886114385334,164.91791069381603,2
21.378585202011493,24.3457613304726,-32.522,80.33472573144918,64.35181536956557,169.9425957027771,170.88301716227966,2
20.842809863729453,24.805992763532405,-32.522,74.869054224614,49.38732701971284,174.77204905128212,176.62980572262995,2
20.29712958076593,25.254435863459644,-32.522,54.30551587418048,50.77239888081567,178.7108970652548,179.02039737216046,2
19.741803671948453,25.690877520595564,-32.522,47.55787799852587,68.83797961263392,181.28612447748003,181.3355614779723,2
19.17709603991026,26.11511032862121,-32.522,58.461014293900625,80.35788308951857,182.26234642825796,182.26288193543735,2
18.603275045678156,26.526932683121288,-32.522,67.74920969498822,73.03341958639157,181.9438926968329,182.44660284832423,2
18.020613381141683,26.926148877390865,-32.522,55.47345553318439,65.52294372492514,181.05220115219163,181.30962110031837,2
17.42938793946413,27.312569195439345,-32.522,41.51687075734731,79.35722741840087,180.29910479064142,180.4631029724796,2
16.82987968349708,27.686010002147516,-32.522,44.762633788918016,99.43814302733674,180.04892051620038,180.54704201087532,2
16.22237351226087,28.046293830534843,-32.522,61.58469825315764,108.74835371265695,180.36514189891489,180.3687441391606,2
15.607158125554578,28.393249466095558,-32.522,77.32374382232639,96.99329123877419,181.28579449604,182.50261267035097,2
14.984525886759744,28.726712028163387,-32.522,69.05412675451521,76.02377436485546,182.9831203992535,184.83026148234433,2
14.354772683903109,29.046523048266362,-32.522,46.94675215374466,74.95204354464218,185.64003558681418,185.85231179997973,2
13.71819778904433,29.352530545434394,-32.522,35.46989682125487,88.16518856615102,189.2209050102266,189.29222058869559,2
13.075103716055606,29.644589098423825,-32.522,36.51604936716112,101.52528751420851,193.40882901893838,193.55653365932142,2
12.425796076860646,29.922559914824706,-32.522,46.86023112685795,108.70402438107277,197.70239697119507,197.7087727182145,2
11.770583436201415,30.186310897017886,-32.522,62.84333885709939,102.70468988795656,201.5332067898944,202.64918044362213,2
11.109777165001642,30.435716704950583,-32.522,69.13487054768254,77.51911875049979,204.37825586263023,207.9475001517594,2
10.443691292396766,30.670658815700648,-32.522,47.6868936616862,54.5047123737063,205.89741495402143,207.73541742691867,2
9.772642356500604,30.891025579801173,-32.522,19.244620346082694,56.75855405628056,206.09913854595584,206.10280018409063,2
9.096949253979787,31.096712274298653,-32.522,2.368071924422436,72.05752630293941,205.3831857214741,206.16685156979594,2
8.41693308850728,31.287621152519588,-32.522,-4.86196270176079,88.67960772895464,204.28848672410254,206.16224556240866,2
7.732917018167122,31.463661490521748,-32.522,-6.872642221894538,103.26925513762691,203.26889539037734,205.66786210192,2
7.0452261018828635,31.624749630208115,-32.522,-6.267142735031392,115.2829306345267,202.62290311857203,205.00863292094235,2
6.35418714494266,31.770809019082993,-32.522,-4.407962945453858,124.75053212482243,202.52339968706588,204.55923143732534,2
5.6601285436945155,31.90177024663137,-32.522,-2.033552786314794,131.77761497517426,203.06463952686988,204.60060881392752,2
4.963380129485357,32.017571077304254,-32.522,0.42524117430787667,136.486334592738,204.28839428979506,205.31321256883845,2
4.2642730119181955,32.11815648009434,-32.522,2.6867832266829716,139.04064532475596,206.18996291881285,206.78199010270345,2
3.5631394215018455,32.2034786546879,-32.522,4.530926982035984,139.6737084074853,208.71103115683604,208.99322467735757,2
2.860312551767912,32.273497054180524,-32.522,5.7451255790691995,138.70479789472827,211.71907057767953,211.8195122061307,2
2.1561264009302183,32.32817840434583,-32.522,6.097377895928853,136.5543223418042,214.96718247463184,214.98816282860477,2
1.4509156131617487,32.3674967194481,-32.522,5.34727222529546,133.77945453585232,218.04110817814376,218.0420738016316,2
0.7450153195646579,32.39143331459128,-32.522,3.318392190372467,131.18577036653724,220.35232308247782,220.3525286506297,2
0.03876097890888138,32.3999768145984,-32.522,0.1869890502545207,129.96573932352925,221.2855214288669,221.28552367194146,2
-0.6675117817850068,32.393123159417314,-32.522,-3.0182965310261105,130.9605469133195,220.5317341653414,220.5319657201365,2
-1.3734673267428184,32.370875606050106,-32.522,-5.188747930954768,133.46778884621966,218.3438461633068,218.3443601093791,2
-2.0787701709380086,32.33324472700534,-32.522,-6.073065578159637,136.26847667418377,215.3223986572939,215.33910582076987,2
-2.7830851395212597,32.28024840527371,-32.522,-5.830298191848645,138.51780292759858,212.06971383113478,212.15712779621344,2
-3.486077527102666,32.21191182582974,-32.522,-4.698954088669674,139.6389633523679,209.02068591177544,209.27691492240572,2
-4.187413256810817,32.128267463663285,-32.522,-2.9133365319510554,139.19899974461342,206.43805221687126,206.98966096779893,2
-4.886759039053234,32.029355068346774,-32.522,-0.6873580035203999,136.86838913661194,204.4645353912441,205.4368507522072,2
-5.583782529902596,31.915221645145355,-32.522,1.76184337214582,132.40519248034823,203.16529048817472,204.64368286675702,2
-6.278152489033647,31.785921432678972,-32.522,4.162870547311603,125.63900435740683,202.55034685045928,204.53570444219665,2
-6.9695389371355985,31.641515877147082,-32.522,6.107202988169412,116.44464967522876,202.58304624298944,204.94308721673747,2
-7.657613312725287,31.482073603128057,-32.522,6.901658457411236,104.7147869567732,203.17573705051927,205.59620807428115,2
-8.342048628286577,31.307670380967377,-32.522,5.2757669244988215,90.4006687498148,204.1661946097728,206.12832380929018,2
-9.022519625661703,31.118389090769934,-32.522,-1.1970968089925524,73.92438862766701,205.27210685415366,206.1902114417144,2
-9.698702930620875,30.914319683013662,-32.522,-16.772380806002566,58.11247762203888,206.05574714932334,206.06045058334712,2
-10.370277206536553,30.695559135803155,-32.522,-44.312822808545846,53.54608024254313,205.97948459734687,207.47224366337463,2
-11.036923307089404,30.462211408783613,-32.522,-68.12896202587025,74.17101927131941,204.6132487314643,208.25731478009098,2
-11.698324427933404,30.214387393737052,-32.522,-64.47225203673747,100.83860712894099,201.90187414712716,203.2897931227726,2
-12.354166257247986,29.952204861884127,-32.522,-48.45877469711561,108.85967081241955,198.15573742032973,198.18303774121898,2
-13.004137125105643,29.675788407916798,-32.522,-37.23883073910003,102.70695585967255,193.88499042948058,194.01549350040779,2
-13.647928151584091,29.385269390788277,-32.522,-35.04310758313391,89.77850200071273,189.65883948584133,189.75483821876628,2
-14.285233393552582,29.08078587128845,-32.522,-44.98742208600677,76.04334376458175,185.99143620154177,186.11757213535716,2
-14.915749990062489,28.762482546434526,-32.522,-66.69167414245649,74.69853347806631,183.22598865508758,184.8988621185092,2
-15.539178306273326,28.43051068070787,-32.522,-77.86804487133413,94.54233305616006,181.43001689631797,182.8801987317754,2
-16.15522207584549,28.08502803416999,-32.522,-63.774729967805996,108.58312895244802,180.43473672181653,180.43833691892146,2
-16.763588541732368,27.726198787491573,-32.522,-46.1055691334136,101.22341975652455,180.05607028768202,180.51885524483916,2
-17.36398859530467,27.354193463930336,-32.522,-40.98643445501959,81.64020642838057,180.24422858750825,180.47630893934613,2
-17.956136913740906,26.96918884829485,-32.522,-53.416108370792465,66.05499061928825,180.95267626117595,181.123078268025,2
-18.539752095618955,26.571367902932522,-32.522,-67.48459737579279,71.54677648651855,181.85933862847196,182.42889637850118,2
-19.114556794643846,26.16091968078215,-32.522,-60.06937827944592,80.48072211084471,182.27992983147124,182.28279556414157,2
-19.680277851448707,25.738039235531858,-32.522,-48.08686930775844,70.79395135306046,181.47088616375174,181.53440766700766,2
-20.23664642340584,25.302927528925494,-32.522,-52.540278545416584,52.358582477965086,179.06793661686015,179.26153728868596,2
-20.78339811238637,24.855791335261376,-32.522,-72.82889911639714,48.2751575843686,175.2567381591398,177.0173622955834,2
-21.32027309040795,24.396843143128713,-32.522,-80.89075665528388,62.948016106572,170.50088286332004,171.61099034671662,2
-21.847016223110423,23.926301054428578,-32.522,-72.20563346329523,67.12155453146298,165.31058677445822,165.50705592863497,2
-22.363377191001124,23.44438868072722,-32.522,-71.58439216943185,56.651575224727736,160.25942064056187,160.76148705032037,2
-22.86911060841201,22.951335036991143,-32.522,-85.80417787841662,53.874995428242215,155.8142986318253,157.4670279812819,2
-23.363976140112072,22.44737443275435,-32.522,-89.61027358163938,66.68795532394537,152.0989268796028,152.74137507323212,2
